purchases_frequency,oneoff_share,cash_advance_ratio,oneoff_purchases_frequency,prc_full_payment,credit_limit,balance_frequency
1.1513930573220963,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,-0.6542207209531965,-0.7829461892354782,-1.0738907171928882
1.1513930573220963,0.9828803729571421,0.7802375858714653,-0.4800467041014978,-0.6542207209531965,1.1381495935456907,-0.25789319562723756
1.1513930573220963,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,-0.6542207209531965,-0.46276355877195,0.5581043259384137
1.1513930573220963,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,-0.6542207209531965,-0.9964012762111636,0.5581043259384137
-0.3206458744969902,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,-0.6542207209531965,0.5778299902345165,0.5581043259384137
1.1513930573220963,-0.15827816835228373,0.44976227536962865,-0.22019613205451086,-0.6542207209531965,2.2054250284241177,0.5581043259384137
1.1513930573220963,-0.2456128370734236,-0.480901450544103,-0.4800467041014978,-0.6542207209531965,0.33769301738687035,0.5581043259384137
0.9411025023470135,1.427420427218831,-0.7519071313324821,2.1184403072768565,0.26338614741236877,-0.9430375044672422,0.5581043259384137
0.5205188689000944,0.6894683140800916,0.22567143334769063,0.8191968015876794,-0.6542207209531965,0.07087415866726357,0.5581043259384137
-1.1618131413908286,1.427420427218831,1.2795315538593257,-0.4800467041014978,0.3653414465564667,0.7379213054662805,-1.8898927267493963
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.1444381078535842,-0.7829461892354782,-0.6658919564100632
0.09993523545317518,0.2736881752328097,0.6314714934201547,0.5593493477226117,-0.314366665116642,-0.46276355877195,0.1501055651555881
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.6542207209531965,-0.8629918468513602,0.5581043259384137
1.1513930573220963,-0.219020947792476,-0.7519071313324821,0.29949877567562466,-0.6542207209531965,1.0047401641858873,0.5581043259384137
-0.4257924137329085,-0.9517500580765804,1.3670797880302088,-0.7398941579665655,-0.6542207209531965,-0.8096280751074388,-1.6858911023625551
1.1513930573220963,0.4444725006682918,-0.7519071313324821,1.338894827499734,2.149579063060329,-0.382717901156068,0.5581043259384137
-0.9515200629189922,1.427420427218831,0.6054550502917102,-0.22019613205451086,-0.39933094374817096,-0.19594470005234324,0.5581043259384137
0.20508177468909342,0.7534602494768425,1.3720488256365038,0.4294240616991182,-0.6542207209531965,1.9386061697045112,0.5581043259384137
0.31022831392501166,0.7490714854342796,-0.7519071313324821,1.079044255452747,-0.6542207209531965,-0.5961729881317535,0.5581043259384137
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.6542207209531965,-0.32935412941214665,0.5581043259384137
0.31022831392501166,1.427420427218831,0.4228948081710082,1.338894827499734,-0.04248280870948625,-0.46276355877195,0.059439173870516004
0.9411025023470135,1.2320160228996886,-0.7519071313324821,2.1184403072768565,-0.39933094374817096,0.7379213054662805,0.5581043259384137
-0.3206458744969902,-0.9517500580765804,1.148179902830426,-0.7398941579665655,-0.6542207209531965,0.33769301738687035,0.5581043259384137
-0.9515200629189922,1.427420427218831,-0.7519071313324821,-0.22019613205451086,-0.6542207209531965,0.4711024467466738,-0.6658919564100632
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.3761583116323792,-0.1559218712444022,0.1501055651555881
1.1513930573220963,-0.9517500580765804,0.3276121332678184,-0.7398941579665655,-0.39933094374817096,-0.7696052462994979,0.5581043259384137
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.6542207209531965,-0.5961729881317535,0.5581043259384137
0.31022831392501166,0.7691983081371021,-0.7519071313324821,-0.4800467041014978,-0.39933094374817096,0.33769301738687035,0.5581043259384137
-0.5309389529688268,1.427420427218831,-0.7519071313324821,0.29949877567562466,-0.6542207209531965,-0.8096280751074388,0.5581043259384137
0.31022831392501166,-0.07646429957106556,1.262653307842996,0.8191968015876794,0.7360913256508896,0.6045118761064772,0.1501055651555881
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,0.11045166935144125,0.6045118761064772,0.5581043259384137
-0.11035531952190754,0.7248336199489349,-0.7519071313324821,-0.4280759660557166,-0.6542207209531965,-0.6628777028116551,0.5581043259384137
-0.683877997222842,0.6003557069094301,-0.7519071313324821,-0.4564233578823318,-0.6542207209531965,0.33769301738687035,0.1501055651555881
1.1513930573220963,1.427420427218831,-0.7519071313324821,2.3782877611419244,-0.6542207209531965,1.6717873109849044,0.5581043259384137
0.5205188689000944,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,-0.6542207209531965,-0.8629918468513602,0.5581043259384137
0.31022831392501166,-0.561035558531028,-0.7519071313324821,-0.22019613205451086,-0.09809590231156196,0.07087415866726357,0.1501055651555881
-0.3206458744969902,-0.4474839349249037,-0.7519071313324821,-0.22019613205451086,0.7051955023930212,1.9386061697045112,-1.0738907171928882
-0.11035531952190754,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,2.4044688402653542,-0.9430375044672422,-1.481889477975714
1.1513930573220963,1.2336929517439463,-0.6194434065610523,2.3782877611419244,-0.6542207209531965,1.1381495935456907,0.5581043259384137
1.1513930573220963,1.427420427218831,-0.7519071313324821,2.3782877611419244,2.4044688402653542,3.1392910339427416,0.5581043259384137
1.1513930573220963,1.192081661435953,1.075541255916574,1.8585897352298697,-0.6542207209531965,1.6717873109849044,0.5581043259384137
1.1513930573220963,0.4377931470455768,0.8903283612651741,1.5987422813648018,-0.6542207209531965,2.3388344577839213,0.5581043259384137
-1.1618131413908286,1.427420427218831,0.8883696415589495,-0.4800467041014978,-0.6542207209531965,-0.06253527069253983,0.5581043259384137
0.9219844909410732,-0.4286755812021096,1.1449838849535268,-0.4564233578823318,-0.3761583116323792,-0.19594470005234324,0.5581043259384137
-1.1618131413908286,1.427420427218831,1.3984375279254293,-0.4800467041014978,-0.6542207209531965,-0.7829461892354782,0.5581043259384137
0.31022831392501166,1.427420427218831,-0.7519071313324821,1.338894827499734,-0.6542207209531965,0.33769301738687035,0.5581043259384137
-0.7412295079439094,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,2.4044688402653542,0.6045118761064772,-2.297891487532222
1.1513930573220963,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,-0.6542207209531965,-0.7295824174915568,-2.705890248315047
0.9411025023470135,0.3461102745439679,-0.7519071313324821,2.1184403072768565,-0.39933094374817096,0.25764735977098835,0.5581043259384137
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.39933094374817096,-0.19594470005234324,0.5581043259384137
1.1513930573220963,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,-0.39933094374817096,-0.5961729881317535,0.5581043259384137
0.31022831392501166,0.045738365354802205,0.4064176169490215,-0.22019613205451086,-0.6542207209531965,-0.7295824174915568,0.5581043259384137
1.1513930573220963,0.4939940895260183,0.6963116234563543,2.1184403072768565,-0.39933094374817096,1.1381495935456907,0.5581043259384137
0.9411025023470135,0.07663192331157173,-0.7519071313324821,0.29949877567562466,-0.6542207209531965,0.20428358802706698,-0.25789319562723756
0.31022831392501166,1.0229188722465428,-0.7519071313324821,0.5593493477226117,2.4044688402653542,0.07087415866726357,-0.25789319562723756
1.1513930573220963,0.5681548030547355,-0.7519071313324821,1.079044255452747,-0.6542207209531965,-0.46276355877195,0.5581043259384137
0.09993523545317518,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,0.3653414465564667,0.4711024467466738,-1.0738907171928882
-0.9515200629189922,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,2.4044688402653542,0.6045118761064772,-2.705890248315047
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.6542207209531965,-0.46276355877195,0.5581043259384137
1.1513930573220963,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,-0.6542207209531965,1.0047401641858873,0.5581043259384137
0.9411025023470135,1.427420427218831,-0.7519071313324821,2.1184403072768565,-0.6542207209531965,-0.5161273305158713,0.5581043259384137
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.1444381078535842,-0.9430375044672422,-0.5638933882120707
0.09993523545317518,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,-0.6542207209531965,-0.46276355877195,-1.0738907171928882
-1.1618131413908286,1.427420427218831,1.4679091055951525,-0.4800467041014978,-0.39933094374817096,2.2054250284241177,0.5581043259384137
0.9411025023470135,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,-0.6542207209531965,-0.19594470005234324,0.5581043259384137
-0.11035531952190754,1.1395676545055784,-0.7519071313324821,-0.22019613205451086,-0.6542207209531965,-0.7295824174915568,0.5581043259384137
1.1513930573220963,-0.3493532876605103,-0.7519071313324821,0.8191968015876794,-0.6542207209531965,3.2727004633025447,0.5581043259384137
0.9411025023470135,0.9416017953897474,0.17576747600455883,0.29949877567562466,-0.6542207209531965,-0.9430375044672422,0.5581043259384137
1.1513930573220963,0.06965067656899367,-0.7519071313324821,1.5987422813648018,-0.6542207209531965,3.5395193220221515,0.5581043259384137
1.1513930573220963,1.427420427218831,0.4244911133070571,2.3782877611419244,-0.6542207209531965,-0.5961729881317535,0.5581043259384137
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.6542207209531965,0.7379213054662805,-0.25789319562723756
0.31022831392501166,0.5325835084325615,-0.7519071313324821,0.5593493477226117,-0.6542207209531965,4.473385327540775,0.5581043259384137
1.1513930573220963,0.4629551597731885,-0.7519071313324821,2.3782877611419244,-0.6542207209531965,0.4711024467466738,0.5581043259384137
-1.1618131413908286,1.427420427218831,1.4335400865683716,-0.4800467041014978,-0.39933094374817096,1.1381495935456907,0.5581043259384137
-0.11035531952190754,-0.5364224640468531,-0.7519071313324821,0.039651321810556917,-0.6542207209531965,-0.8629918468513602,0.1501055651555881
0.7308094238751771,-0.7685960561292816,-0.5399456693310135,-0.4800467041014978,-0.39933094374817096,2.3388344577839213,0.5581043259384137
1.1513930573220963,0.9877721251576388,-0.7519071313324821,2.3782877611419244,-0.6542207209531965,0.4711024467466738,0.5581043259384137
1.1513930573220963,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,2.4044688402653542,0.8713307348260839,0.5581043259384137
1.1513930573220963,0.010345713711625402,-0.28278345244389286,1.5987422813648018,-0.6542207209531965,4.073157039461365,0.5581043259384137
1.1513930573220963,-0.1891292871619331,-0.7519071313324821,0.8191968015876794,1.2922192029820856,-0.19594470005234324,-1.0738907171928882
-0.5309389529688268,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,0.11045166935144125,4.073157039461365,-2.297891487532222
1.1513930573220963,0.710073728299147,-0.7519071313324821,2.3782877611419244,0.11045166935144125,1.6717873109849044,0.5581043259384137
-1.1618131413908286,1.427420427218831,-0.18635540954897087,-0.4800467041014978,-0.6542207209531965,-0.9430375044672422,0.5581043259384137
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.6542207209531965,-0.46276355877195,0.5581043259384137
1.1513930573220963,-0.529664028936825,-0.7519071313324821,-0.4800467041014978,-0.6542207209531965,-0.9430375044672422,0.5581043259384137
1.1513930573220963,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,0.875124059656079,-0.9964012762111636,0.5581043259384137
1.1513930573220963,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,-0.6542207209531965,0.8713307348260839,-2.297891487532222
0.9411025023470135,1.0771560299175151,-0.23747334818438207,1.338894827499734,2.149579063060329,2.739062745863331,0.5581043259384137
0.31022831392501166,0.7265804427127054,-0.7519071313324821,0.5593493477226117,-0.6542207209531965,-0.19594470005234324,0.5581043259384137
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.6542207209531965,-0.19594470005234324,-0.9378911302652799
1.1513930573220963,0.7105118271224339,-0.43050940165143486,2.3782877611419244,1.6397964499607167,1.538377881625101,0.5581043259384137
-0.7412295079439094,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,-0.09809590231156196,2.0720155990643145,-2.297891487532222
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.04248280870948625,-0.46276355877195,-0.08303658386316934
1.1513930573220963,0.9988533497398783,-0.23166110313355992,2.3782877611419244,-0.6542207209531965,2.4722438871437245,0.5581043259384137
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.6542207209531965,-0.7829461892354782,0.5581043259384137
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.6542207209531965,-0.46276355877195,0.5581043259384137
1.1513930573220963,0.13474990872202253,-0.7519071313324821,0.5593493477226117,2.4044688402653542,4.073157039461365,0.5581043259384137
-0.3206458744969902,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,-0.1444381078535842,0.1509198162831456,-1.8898927267493963
1.1513930573220963,-0.819009441635695,-0.7519071313324821,0.29949877567562466,-0.6542207209531965,-0.5961729881317535,0.5581043259384137
-0.7412295079439094,-0.9517500580765804,1.5810291309647715,-0.7398941579665655,-0.1444381078535842,-0.06253527069253983,0.5581043259384137
0.31022831392501166,0.8424632245487199,-0.7519071313324821,0.5593493477226117,-0.6542207209531965,1.4049684522652977,0.5581043259384137
0.7308094238751771,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,-0.2172655063061979,-0.9430375044672422,-0.25789319562723756
-0.9515200629189922,-0.9517500580765804,1.4042012173195668,-0.7398941579665655,-0.6542207209531965,0.33769301738687035,0.5581043259384137
-0.7412295079439094,1.427420427218831,-0.7519071313324821,0.039651321810556917,-0.3761583116323792,0.37771584619481136,-0.6658919564100632
-1.1618131413908286,1.427420427218831,1.4877656335064382,-0.4800467041014978,-0.39933094374817096,-0.19594470005234324,-2.297891487532222
0.5205188689000944,-0.9090351006803818,-0.7519071313324821,-0.4800467041014978,2.0646147844288,0.8713307348260839,-0.25789319562723756
1.1513930573220963,0.9661781648650869,-0.7519071313324821,2.3782877611419244,1.0141567936612683,2.739062745863331,0.1501055651555881
-0.9515200629189922,1.427420427218831,-0.7519071313324821,-0.22019613205451086,-0.6542207209531965,4.873613615620186,-1.8898927267493963
-0.11035531952190754,0.8879658747920217,0.9395212385246967,-0.22019613205451086,-0.6542207209531965,-0.7295824174915568,0.1501055651555881
0.7308094238751771,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,1.8483440216237197,-0.19594470005234324,0.1501055651555881
-0.5309389529688268,0.05623518533157351,-0.023892767778092378,-0.22019613205451086,-0.6542207209531965,2.4722438871437245,0.5581043259384137
1.1513930573220963,0.8483357918846802,-0.7519071313324821,1.338894827499734,-0.6542207209531965,0.7379213054662805,0.5581043259384137
-1.1618131413908286,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,-0.3761583116323792,-0.19594470005234324,-3.5218877698806983
-0.9515200629189922,1.427420427218831,0.9406240019339952,-0.22019613205451086,-0.6542207209531965,-0.7829461892354782,0.5581043259384137
-0.7412295079439094,0.5881661136356597,-0.7519071313324821,-0.4800467041014978,0.025487390719912358,0.07087415866726357,-1.8898927267493963
0.9411025023470135,-0.022615138612095367,1.450386036618104,2.1184403072768565,-0.6542207209531965,1.4049684522652977,0.5581043259384137
-0.11035531952190754,1.207196226006142,-0.7519071313324821,0.8191968015876794,-0.6542207209531965,0.7379213054662805,0.5581043259384137
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.6542207209531965,0.7379213054662805,-0.25789319562723756
0.5205188689000944,1.427420427218831,-0.7519071313324821,1.5987422813648018,-0.6542207209531965,0.33769301738687035,0.5581043259384137
-0.7412295079439094,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,-0.6542207209531965,-0.19594470005234324,-0.6658919564100632
1.1513930573220963,-0.6725390247091478,-0.320603659555487,-0.22019613205451086,-0.6542207209531965,-0.8629918468513602,0.5581043259384137
-0.5309389529688268,0.15454937457014206,-0.7519071313324821,-0.4800467041014978,-0.314366665116642,1.8051967403447078,-1.481889477975714
-0.11035531952190754,1.174496562729595,1.0769240868236118,0.29949877567562466,-0.6542207209531965,-0.7295824174915568,0.5581043259384137
1.1513930573220963,0.8793734418315107,-0.6571663787360593,2.1184403072768565,-0.6542207209531965,1.0047401641858873,0.5581043259384137
1.1513930573220963,0.34518749607168453,-0.7519071313324821,1.5987422813648018,-0.6542207209531965,1.4049684522652977,0.5581043259384137
1.1513930573220963,1.1331804145649818,-0.7519071313324821,2.1184403072768565,-0.6542207209531965,2.605653316503528,0.5581043259384137
-0.5309389529688268,1.427420427218831,-0.7519071313324821,0.29949877567562466,-0.6542207209531965,1.0047401641858873,0.5581043259384137
-1.1618131413908286,1.427420427218831,-0.7519071313324821,-0.4800467041014978,-0.6542207209531965,-0.19594470005234324,0.5581043259384137
0.7308094238751771,0.47584064640655543,-0.7519071313324821,0.5593493477226117,-0.6542207209531965,1.0047401641858873,0.5581043259384137
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,0.875124059656079,-0.9430375044672422,-2.4338910744598303
0.5205188689000944,-0.6869135397974472,-0.7519071313324821,1.338894827499734,0.45802891633007253,3.939747610101562,0.1501055651555881
0.5205188689000944,0.205775099804098,-0.7519071313324821,0.039651321810556917,-0.6542207209531965,-0.889673732723321,0.5581043259384137
1.1513930573220963,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,-0.39933094374817096,-0.4894454446439107,0.5581043259384137
0.9411025023470135,1.427420427218831,0.4519399524094847,2.1184403072768565,-0.6542207209531965,0.25764735977098835,0.5581043259384137
0.7308094238751771,0.296648508061327,-0.5386471874250606,1.338894827499734,-0.6542207209531965,-0.46276355877195,0.5581043259384137
-0.11035531952190754,-0.9517500580765804,1.3692735947599948,-0.7398941579665655,-0.6542207209531965,1.9386061697045112,0.5581043259384137
-0.5309389529688268,-0.14648657706413082,0.5378202564662826,-0.4800467041014978,-0.6542207209531965,1.538377881625101,0.5581043259384137
-0.11035531952190754,-0.9517500580765804,0.24529727148940367,-0.7398941579665655,-0.6542207209531965,0.20428358802706698,-1.481889477975714
-0.11035531952190754,0.6973324564088844,-0.7519071313324821,-0.4800467041014978,2.4044688402653542,-0.19594470005234324,-1.0738907171928882
1.1513930573220963,1.1753484840561204,-0.7519071313324821,2.3782877611419244,-0.1444381078535842,0.8713307348260839,0.5581043259384137
-1.1426951299848882,1.427420427218831,-0.7519071313324821,-0.4564233578823318,-0.6542207209531965,0.20428358802706698,0.5581043259384137
1.1513930573220963,0.5960606138855374,-0.7519071313324821,1.338894827499734,-0.6542207209531965,-0.46276355877195,0.5581043259384137
-0.7412295079439094,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,-0.09809590231156196,-0.46276355877195,-2.297891487532222
1.1513930573220963,0.52738359725524,-0.7519071313324821,1.079044255452747,-0.6542207209531965,1.9386061697045112,0.5581043259384137
1.1513930573220963,-0.9517500580765804,1.541881743135787,-0.7398941579665655,-0.6542207209531965,1.9386061697045112,0.5581043259384137
1.1513930573220963,1.3408650259626382,-0.7519071313324821,2.3782877611419244,-0.6542207209531965,2.0720155990643145,0.5581043259384137
-0.7412295079439094,1.427420427218831,1.1116743151240212,0.039651321810556917,-0.6542207209531965,-0.19594470005234324,0.5581043259384137
1.1513930573220963,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,-0.39933094374817096,-0.9964012762111636,0.5581043259384137
-0.3206458744969902,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,0.11045166935144125,-0.7295824174915568,0.5581043259384137
1.1513930573220963,1.427420427218831,-0.7519071313324821,2.3782877611419244,2.4044688402653542,1.8051967403447078,0.5581043259384137
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.6542207209531965,0.33769301738687035,0.5581043259384137
-0.45446943084181896,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,0.875124059656079,-0.8629918468513602,-2.297891487532222
-1.1618131413908286,1.427420427218831,-0.7519071313324821,-0.4800467041014978,-0.6542207209531965,1.4049684522652977,-0.25789319562723756
0.7308094238751771,1.0209718324390662,0.11520138040238033,1.5987422813648018,-0.6542207209531965,1.6717873109849044,0.5581043259384137
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.39933094374817096,-0.7829461892354782,0.5581043259384137
-0.9515200629189922,1.427420427218831,-0.7519071313324821,-0.22019613205451086,-0.6542207209531965,1.1381495935456907,-0.25789319562723756
1.1513930573220963,0.10619753326875526,-0.6738668093683521,1.8585897352298697,-0.6542207209531965,-0.06253527069253983,0.5581043259384137
1.1513930573220963,0.6547093294367772,-0.6921148548133819,1.8585897352298697,-0.39933094374817096,-0.46276355877195,0.5581043259384137
-0.11035531952190754,-0.5165607780039597,-0.7519071313324821,-0.4800467041014978,-0.6542207209531965,1.1381495935456907,-0.6658919564100632
1.1513930573220963,-0.4266731364545437,-0.7519071313324821,0.8191968015876794,-0.6542207209531965,0.33769301738687035,0.5581043259384137
0.9411025023470135,1.427420427218831,-0.7519071313324821,2.1184403072768565,-0.6542207209531965,0.7379213054662805,0.5581043259384137
-0.9515200629189922,1.427420427218831,-0.7519071313324821,-0.22019613205451086,-0.39933094374817096,1.271559022905494,0.5581043259384137
0.9411025023470135,1.3936985562173945,-0.20043972437180857,1.5987422813648018,-0.39933094374817096,1.658446368048924,0.5581043259384137
1.1513930573220963,0.6255317380710392,-0.5455252271574748,2.1184403072768565,2.149579063060329,1.0047401641858873,0.5581043259384137
-0.9515200629189922,1.427420427218831,1.400827780709357,-0.22019613205451086,-0.6542207209531965,0.7379213054662805,0.5581043259384137
1.1513930573220963,0.7746987577276345,-0.7519071313324821,0.8191968015876794,1.894686227165742,2.4722438871437245,0.5581043259384137
1.1513930573220963,0.9892852505962489,-0.7519071313324821,2.3782877611419244,-0.39933094374817096,1.8051967403447078,0.5581043259384137
0.9411025023470135,-0.6924561998532042,1.5357519195339142,-0.4800467041014978,-0.39933094374817096,3.1392910339427416,0.5581043259384137
-1.1618131413908286,1.427420427218831,-0.7519071313324821,-0.4800467041014978,-0.6542207209531965,-0.8629918468513602,-3.1138890090978726
0.5205188689000944,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,0.875124059656079,1.538377881625101,0.5581043259384137
1.1513930573220963,-0.2060399059690634,0.12107468497070156,-0.22019613205451086,-0.6542207209531965,1.0047401641858873,0.5581043259384137
-0.11035531952190754,1.2446666350005986,-0.7519071313324821,0.5593493477226117,-0.6542207209531965,2.3388344577839213,0.5581043259384137
0.09993523545317518,0.6200730118697012,-0.7519071313324821,-0.4800467041014978,-0.6542207209531965,1.271559022905494,0.5581043259384137
1.1513930573220963,-0.18313815966344257,-0.7519071313324821,0.039651321810556917,-0.6542207209531965,-0.5961729881317535,0.5581043259384137
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.09809590231156196,-0.46276355877195,-0.25789319562723756
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.39933094374817096,0.6045118761064772,0.5581043259384137
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.6542207209531965,-0.46276355877195,0.5581043259384137
-0.11035531952190754,1.427420427218831,-0.7519071313324821,0.8191968015876794,0.875124059656079,0.4711024467466738,-1.0738907171928882
1.1513930573220963,-0.1448390517647813,-0.7519071313324821,2.3782877611419244,2.4044688402653542,1.4049684522652977,0.5581043259384137
-0.9515200629189922,1.427420427218831,-0.7519071313324821,-0.22019613205451086,-0.6542207209531965,0.07087415866726357,0.5581043259384137
1.1513930573220963,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,0.3653414465564667,0.33769301738687035,0.5581043259384137
0.5205188689000944,-0.021199253128106648,-0.7519071313324821,0.039651321810556917,2.4044688402653542,-0.4894454446439107,-0.25789319562723756
-0.9515200629189922,1.427420427218831,1.4063809876882063,-0.22019613205451086,-0.6542207209531965,0.33769301738687035,0.5581043259384137
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.6542207209531965,1.9386061697045112,0.5581043259384137
1.1513930573220963,1.427420427218831,-0.7519071313324821,2.3782877611419244,-0.6542207209531965,-0.46276355877195,0.5581043259384137
0.31022831392501166,1.427420427218831,-0.3094475478715292,1.338894827499734,1.2922192029820856,-1.129810705570967,0.5581043259384137
1.1513930573220963,0.3919657661180413,-0.7519071313324821,0.039651321810556917,-0.39933094374817096,1.6717873109849044,0.5581043259384137
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.6542207209531965,0.8713307348260839,0.5581043259384137
0.09993523545317518,1.2514478390020658,-0.7519071313324821,0.8191968015876794,-0.6542207209531965,-0.5428092163878321,-0.6658919564100632
1.1513930573220963,-0.45475486328858467,-0.7519071313324821,-0.22019613205451086,2.4044688402653542,-0.06253527069253983,0.5581043259384137
1.1513930573220963,-0.23573080388128564,-0.7519071313324821,1.079044255452747,1.3849066727556911,0.33769301738687035,0.5581043259384137
1.1513930573220963,-0.05597233896653109,-0.7519071313324821,-0.4800467041014978,1.894686227165742,-0.32935412941214665,0.5581043259384137
0.9411025023470135,1.240447055680369,-0.7519071313324821,2.1184403072768565,2.126406430944537,2.739062745863331,0.5581043259384137
1.1513930573220963,0.5837594111800365,0.34593890008275824,2.3782877611419244,-0.6542207209531965,-0.5961729881317535,0.5581043259384137
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.6542207209531965,-0.9964012762111636,0.5581043259384137
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,-0.6542207209531965,0.20428358802706698,0.5581043259384137
